millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
1545355,2026-05-27 14:37:17,42,20.000,29.388,27.920,979.832,282.021,38.504,1000.000,0.100,1.151,875.000,1.058,951.890,0.015,0.000,0.000,0.000,0.320,265.000,0.320,265.123,1.823,1.051,0.000,0.000
1555455,2026-05-27 14:37:27,43,20.000,29.388,27.900,979.822,282.104,38.828,1000.000,0.100,1.171,1038.000,1.255,969.112,0.018,0.000,0.000,0.000,0.316,245.000,0.296,261.098,1.827,1.047,0.000,0.000
1565555,2026-05-27 14:37:37,44,20.000,29.388,27.920,979.830,282.032,38.436,1100.000,0.110,1.184,1019.000,1.232,979.090,0.020,0.000,0.000,0.000,0.310,239.000,0.289,256.679,1.819,1.082,0.000,0.000
1575655,2026-05-27 14:37:47,45,20.000,29.388,27.910,979.793,282.355,38.620,1100.000,0.110,1.187,992.000,1.199,981.672,0.018,0.000,0.000,0.000,0.310,257.000,0.311,256.743,1.797,1.095,0.000,0.000
1585770,2026-05-27 14:37:57,46,20.000,29.388,27.920,979.852,281.845,38.423,1000.000,0.100,1.196,1020.000,1.233,989.337,0.020,0.000,0.000,0.000,0.313,269.000,0.325,259.194,1.799,1.079,0.000,0.000
1595871,2026-05-27 14:38:07,47,20.000,29.388,27.900,979.879,281.615,38.561,1000.000,0.100,1.174,900.000,1.088,971.470,0.020,0.000,0.000,0.000,0.311,250.000,0.302,257.356,1.812,1.072,0.000,0.000
1605971,2026-05-27 14:38:18,48,20.000,29.388,27.890,979.848,281.882,38.502,1000.000,0.100,1.199,1073.000,1.297,991.776,0.018,0.000,0.000,0.000,0.306,238.000,0.288,253.484,1.811,1.078,0.000,0.000
1616072,2026-05-27 14:38:28,49,20.000,29.388,27.930,979.832,282.016,38.657,1000.000,0.100,1.178,906.000,1.095,974.621,0.015,0.000,0.000,0.000,0.309,265.000,0.320,255.788,1.787,1.090,0.000,0.000
1626172,2026-05-27 14:38:38,50,20.000,29.388,27.940,979.797,282.187,38.506,1000.000,0.100,1.185,1003.000,1.212,980.297,0.015,0.000,0.000,0.000,0.315,279.000,0.337,260.430,1.766,1.093,0.000,0.000
1646372,2026-05-27 14:38:58,52,20.000,29.388,27.940,979.805,282.254,38.670,1100.000,0.110,1.213,1038.000,1.255,1003.790,0.020,0.000,0.000,0.000,0.312,240.000,0.290,258.195,1.781,1.071,0.000,0.000
1656472,2026-05-27 14:39:08,53,20.000,29.388,27.970,979.839,281.959,38.567,1100.000,0.110,1.202,956.000,1.156,994.232,0.020,0.000,0.000,0.000,0.316,273.000,0.330,261.156,1.760,1.084,0.000,0.000
1676674,2026-05-27 14:39:28,55,20.000,29.388,27.940,979.835,281.989,38.310,1100.000,0.110,1.231,1078.000,1.303,1018.308,0.015,0.000,0.000,0.000,0.313,238.000,0.288,259.220,1.775,1.064,0.000,0.000
1686774,2026-05-27 14:39:38,56,20.000,29.388,27.930,979.825,282.079,38.343,1000.000,0.100,1.218,965.000,1.166,1007.647,0.018,0.000,0.000,0.000,0.316,269.000,0.325,261.176,1.752,1.077,0.000,0.000
1696875,2026-05-27 14:39:48,57,20.000,29.388,27.950,979.841,281.943,38.658,1100.000,0.110,1.227,1044.000,1.262,1014.917,0.015,0.000,0.000,0.000,0.320,279.000,0.337,264.741,1.755,1.065,0.000,0.000
1706975,2026-05-27 14:39:59,58,20.000,29.388,27.950,979.808,282.225,38.693,1100.000,0.110,1.221,992.000,1.199,1010.334,0.015,0.000,0.000,0.000,0.315,244.000,0.295,260.593,1.771,1.109,0.000,0.000
1717076,2026-05-27 14:40:09,59,20.000,29.388,27.950,979.805,282.250,38.774,1100.000,0.110,1.214,981.000,1.186,1004.467,0.018,0.000,0.000,0.000,0.311,243.000,0.294,257.074,1.762,1.115,0.000,0.000
1727176,2026-05-27 14:40:19,60,20.000,29.495,27.970,979.819,282.165,38.509,1100.000,0.110,1.233,1081.000,1.307,1019.774,0.015,0.000,0.000,0.000,0.314,271.000,0.328,259.859,1.744,1.118,0.000,0.000
1737276,2026-05-27 14:40:29,61,20.000,29.388,27.980,979.819,282.130,38.393,1100.000,0.110,1.230,1007.000,1.217,1017.219,0.018,0.000,0.000,0.000,0.318,277.000,0.335,263.287,1.751,1.101,0.000,0.000
1747463,2026-05-27 14:40:39,62,20.000,29.388,27.980,979.750,282.721,38.486,1100.000,0.110,1.229,1014.000,1.226,1016.575,0.018,0.000,0.000,0.000,0.319,267.000,0.323,264.030,1.760,1.082,0.000,0.000
1757563,2026-05-27 14:40:49,63,20.000,29.495,28.020,979.860,281.779,38.479,1100.000,0.110,1.241,1066.000,1.289,1026.460,0.015,0.000,0.000,0.000,0.314,242.000,0.293,259.624,1.766,1.099,0.000,0.000
1767663,2026-05-27 14:40:59,64,20.000,29.388,28.030,979.811,282.198,38.433,1200.000,0.120,1.244,1040.000,1.257,1029.168,0.018,0.000,0.000,0.000,0.318,275.000,0.332,262.699,1.745,1.105,0.000,0.000
1777763,2026-05-27 14:41:09,65,20.000,29.388,28.030,979.805,282.247,38.316,1200.000,0.120,1.236,994.000,1.202,1022.135,0.020,0.000,0.000,0.000,0.318,265.000,0.320,263.159,1.759,1.083,0.000,0.000
1787882,2026-05-27 14:41:19,66,20.000,29.388,28.030,979.839,281.958,38.270,1100.000,0.110,1.251,1087.000,1.314,1035.108,0.015,0.000,0.000,0.000,0.315,251.000,0.303,260.728,1.746,1.104,0.000,0.000
1797983,2026-05-27 14:41:30,67,20.000,29.388,28.020,979.846,281.898,38.501,1200.000,0.120,1.253,1043.000,1.261,1036.686,0.020,0.000,0.000,0.000,0.322,288.000,0.348,266.182,1.737,1.100,0.000,0.000
1808083,2026-05-27 14:41:40,68,20.000,29.388,27.980,979.798,282.307,38.626,1100.000,0.110,1.261,1070.000,1.293,1043.349,0.015,0.000,0.000,0.000,0.316,242.000,0.293,261.346,1.754,1.090,0.000,0.000
1818182,2026-05-27 14:41:50,69,20.000,29.495,27.990,979.805,282.245,38.627,1100.000,0.110,1.273,1092.000,1.320,1053.079,0.018,0.000,0.000,0.000,0.310,237.000,0.286,256.477,1.757,1.117,0.000,0.000
1838384,2026-05-27 14:42:10,71,20.000,29.388,27.970,979.813,282.184,38.370,1200.000,0.120,1.249,1068.000,1.291,1033.651,0.015,0.000,0.000,0.000,0.308,253.000,0.306,254.745,1.733,1.128,0.000,0.000
1848485,2026-05-27 14:42:20,72,20.000,29.388,27.990,979.824,282.087,38.441,1100.000,0.110,1.250,1034.000,1.250,1033.721,0.020,0.000,0.000,0.000,0.311,266.000,0.322,256.996,1.720,1.135,0.000,0.000
1868684,2026-05-27 14:42:40,74,20.000,29.495,27.980,979.788,282.392,38.196,1100.000,0.110,1.216,950.000,1.148,1005.821,0.015,0.000,0.000,0.000,0.320,275.000,0.332,264.437,1.727,1.106,0.000,0.000
1878784,2026-05-27 14:42:50,75,20.000,29.388,28.000,979.801,282.286,38.186,1200.000,0.120,1.230,1066.000,1.289,1017.857,0.015,0.000,0.000,0.000,0.313,236.000,0.285,258.750,1.743,1.097,0.000,0.000
1888884,2026-05-27 14:43:00,76,20.000,29.388,27.970,979.828,282.057,37.928,1200.000,0.120,1.225,997.000,1.205,1013.686,0.020,0.000,0.000,0.000,0.309,245.000,0.296,256.000,1.738,1.108,0.000,0.000
1906949,2026-05-27 14:43:19,1,20.000,29.495,27.960,979.814,282.173,37.996,1100.000,0.110,1.760,1456.000,1.760,1456.000,0.018,0.000,0.000,0.000,1.036,857.000,1.036,857.000,4.858,1.457,0.000,0.000
1917101,2026-05-27 14:43:29,2,20.000,29.495,27.990,979.819,282.193,38.336,1300.000,0.130,1.623,890.000,1.076,1342.800,0.015,0.000,0.000,0.000,0.891,257.000,0.311,737.000,4.382,1.413,0.000,0.000
1937502,2026-05-27 14:43:49,4,20.000,29.495,28.010,979.818,282.141,37.989,1500.000,0.150,1.488,1024.000,1.238,1230.752,0.020,0.000,0.000,0.000,0.697,292.000,0.353,576.800,3.636,1.314,0.000,0.000
1947702,2026-05-27 14:43:59,5,20.000,29.495,28.060,979.851,281.855,37.924,1400.000,0.140,1.414,926.000,1.119,1169.802,0.015,0.000,0.000,0.000,0.624,273.000,0.330,516.040,3.368,1.261,0.000,0.000
1957903,2026-05-27 14:44:10,6,20.000,29.495,28.100,979.930,281.179,37.881,1200.000,0.120,1.385,1049.000,1.268,1145.641,0.015,0.000,0.000,0.000,0.556,235.000,0.284,459.832,3.138,1.229,0.000,0.000
1988651,2026-05-27 14:44:40,3,20.000,29.495,28.210,979.857,281.806,37.262,1500.000,0.150,1.975,1028.000,1.243,1634.080,0.015,0.000,0.000,0.000,1.345,275.000,0.332,1112.280,5.587,6.267,0.000,0.000
1998851,2026-05-27 14:44:50,4,20.000,29.495,28.200,979.850,281.861,37.505,1300.000,0.130,1.817,979.000,1.183,1503.064,0.018,0.000,0.000,0.000,1.145,285.000,0.345,946.824,4.994,5.488,0.000,0.000
2009052,2026-05-27 14:45:01,5,20.000,29.495,28.180,979.932,281.406,37.084,1100.000,0.110,1.688,969.000,1.171,1396.251,0.018,0.000,0.000,0.000,0.986,291.000,0.352,815.659,4.496,4.823,0.000,0.000
2029453,2026-05-27 14:45:21,7,20.000,29.495,28.150,979.871,281.682,37.431,1100.000,0.110,1.518,1010.000,1.221,1256.081,0.018,0.000,0.000,0.000,0.754,284.000,0.343,623.622,3.709,3.777,0.000,0.000
2049854,2026-05-27 14:45:41,9,20.000,29.495,28.120,979.877,281.636,37.034,1100.000,0.110,1.385,872.000,1.054,1145.652,0.015,0.000,0.000,0.000,0.592,250.000,0.302,489.438,3.142,3.045,0.000,0.000
2072747,2026-05-27 14:46:04,1,0.000,-273.150,179.000,-135.963,,100.000,1000.000,0.100,2.008,1661.000,2.008,1661.000,,0.000,0.000,0.000,1.632,1350.000,1.632,1350.000,6.323,1.461,0.000,0.000
2083479,2026-05-27 14:46:15,2,0.000,-273.150,179.000,-135.963,,100.000,1000.000,0.100,1.824,899.000,1.087,1508.600,,0.000,0.000,0.000,1.368,257.000,0.311,1131.400,5.631,1.416,0.000,0.000
2104942,2026-05-27 14:46:37,4,0.000,-273.150,179.000,-135.963,,100.000,1000.000,0.100,1.612,1020.000,1.233,1333.504,,0.000,0.000,0.000,0.996,269.000,0.325,824.296,4.551,1.332,0.000,0.000
2115672,2026-05-27 14:46:47,5,0.000,-273.150,179.000,-135.963,,100.000,1100.000,0.110,1.502,878.000,1.061,1242.403,,0.000,0.000,0.000,0.855,239.000,0.289,707.237,4.146,1.288,0.000,0.000
2126404,2026-05-27 14:46:58,6,0.000,-273.150,179.000,-135.963,,100.000,1100.000,0.110,1.448,1021.000,1.234,1198.123,,0.000,0.000,0.000,0.741,237.000,0.286,613.190,3.789,1.263,0.000,0.000
2158603,2026-05-27 14:47:30,9,0.000,-273.150,179.000,-135.963,,100.000,1000.000,0.100,1.325,935.000,1.130,1096.279,,0.000,0.000,0.000,0.524,233.000,0.282,433.417,2.980,1.228,0.000,0.000
2169333,2026-05-27 14:47:41,10,0.000,-273.150,179.000,-135.963,,100.000,1000.000,0.100,1.313,1044.000,1.262,1085.823,,0.000,0.000,0.000,0.477,241.000,0.291,394.934,2.786,1.216,0.000,0.000
2180064,2026-05-27 14:47:52,11,0.000,-273.150,179.000,-135.963,,100.000,1000.000,0.100,1.303,1047.000,1.266,1078.058,,0.000,0.000,0.000,0.440,239.000,0.289,363.747,2.624,1.206,0.000,0.000
2201528,2026-05-27 14:48:13,13,0.000,-273.150,179.000,-135.963,,100.000,1100.000,0.110,1.228,890.000,1.076,1016.117,,0.000,0.000,0.000,0.389,247.000,0.299,321.718,2.355,1.186,0.000,0.000
2212258,2026-05-27 14:48:24,14,0.000,-273.150,179.000,-135.963,,100.000,1100.000,0.110,1.194,875.000,1.058,987.894,,0.000,0.000,0.000,0.374,262.000,0.317,309.774,2.242,1.200,0.000,0.000
2249609,2026-05-27 14:49:01,2,,,,,,,1100.000,0.110,1.697,984.000,1.189,1404.000,,0.000,0.000,0.000,1.092,247.000,0.299,903.000,4.490,1.460,0.000,0.000
2259771,2026-05-27 14:49:11,3,,,,,,,1100.000,0.110,1.581,924.000,1.117,1308.000,,0.000,0.000,0.000,0.941,280.000,0.338,778.400,4.089,1.389,0.000,0.000
2269932,2026-05-27 14:49:22,4,,,,,,,1100.000,0.110,1.510,1013.000,1.225,1249.000,,0.000,0.000,0.000,0.822,287.000,0.347,680.120,3.723,1.349,0.000,0.000
2280099,2026-05-27 14:49:32,5,,,,,,,1100.000,0.110,1.467,1071.000,1.295,1213.400,,0.000,0.000,0.000,0.715,239.000,0.289,591.896,3.443,1.328,0.000,0.000
2290261,2026-05-27 14:49:42,6,,,,,,,1000.000,0.100,1.390,898.000,1.085,1150.320,,0.000,0.000,0.000,0.632,246.000,0.297,522.717,3.206,1.281,0.000,0.000
2312304,2026-05-27 14:50:04,1,,,,,,,1000.000,0.100,2.201,1821.000,2.201,1821.000,,0.000,0.000,0.000,1.794,1484.000,1.794,1484.000,6.507,1.578,0.000,0.000
2342880,2026-05-27 14:50:34,4,,,,,,,1000.000,0.100,1.699,1043.000,1.261,1405.208,,0.000,0.000,0.000,1.087,294.000,0.355,899.056,4.664,1.388,0.000,0.000
2363204,2026-05-27 14:50:55,6,,,,,,,1100.000,0.110,1.551,1080.000,1.305,1282.853,,0.000,0.000,0.000,0.809,247.000,0.299,669.116,3.839,1.320,0.000,0.000
2373365,2026-05-27 14:51:05,7,,,,,,,1100.000,0.110,1.501,1077.000,1.302,1241.683,,0.000,0.000,0.000,0.706,245.000,0.296,584.293,3.536,1.285,0.000,0.000
2383526,2026-05-27 14:51:15,8,,,,,,,1100.000,0.110,1.443,1001.000,1.210,1193.546,,0.000,0.000,0.000,0.623,241.000,0.291,515.634,3.276,1.276,0.000,0.000
2393688,2026-05-27 14:51:25,9,,,,,,,1000.000,0.100,1.403,1030.000,1.245,1160.837,,0.000,0.000,0.000,0.558,244.000,0.295,461.307,3.049,1.250,0.000,0.000
2403850,2026-05-27 14:51:35,10,,,,,,,1100.000,0.110,1.380,1064.000,1.286,1141.470,,0.000,0.000,0.000,0.505,243.000,0.294,417.646,2.860,1.232,0.000,0.000
6291,NO_TIME,13,,,,,,,1100.000,0.110,1.313,1034.000,1.250,1086.369,,0.000,0.000,0.000,0.421,252.000,0.305,348.683,2.458,1.225,0.000,0.000
16452,2026-05-27 14:52:18,14,,,,,,,1100.000,0.110,1.307,1059.000,1.280,1080.895,,0.000,0.000,0.000,0.398,251.000,0.303,329.146,2.343,1.215,0.000,0.000
26615,2026-05-27 14:52:26,15,,,,,,,1100.000,0.110,1.273,942.000,1.139,1053.116,,0.000,0.000,0.000,0.375,235.000,0.284,310.317,2.260,1.200,0.000,0.000
36776,2026-05-27 14:52:36,16,,,,,,,1100.000,0.110,1.229,873.000,1.055,1017.093,,0.000,0.000,0.000,0.359,244.000,0.295,297.054,2.199,1.172,0.000,0.000
46937,2026-05-27 14:52:47,17,,,,,,,1000.000,0.100,1.218,969.000,1.171,1007.474,,0.000,0.000,0.000,0.353,273.000,0.330,292.243,2.137,1.157,0.000,0.000
57098,2026-05-27 14:52:57,18,,,,,,,1000.000,0.100,1.188,886.000,1.071,983.179,,0.000,0.000,0.000,0.351,282.000,0.341,290.194,2.069,1.138,0.000,0.000
67260,2026-05-27 14:53:07,19,,,,,,,1000.000,0.100,1.162,874.000,1.056,961.344,,0.000,0.000,0.000,0.348,280.000,0.338,288.155,2.007,1.127,0.000,0.000
77422,2026-05-27 14:53:17,20,,,,,,,1000.000,0.100,1.131,831.000,1.005,935.275,,0.000,0.000,0.000,0.346,277.000,0.335,285.924,1.965,1.108,0.000,0.000
87686,2026-05-27 14:53:27,21,,,,,,,1000.000,0.100,1.150,1016.000,1.228,951.420,,0.000,0.000,0.000,0.335,243.000,0.294,277.339,1.934,1.114,0.000,0.000
97836,2026-05-27 14:53:38,22,,,,,,,1000.000,0.100,1.169,1029.000,1.244,966.936,,0.000,0.000,0.000,0.327,244.000,0.295,270.672,1.900,1.119,0.000,0.000
107997,2026-05-27 14:53:48,23,,,,,,,1000.000,0.100,1.153,901.000,1.089,953.749,,0.000,0.000,0.000,0.321,246.000,0.297,265.737,1.868,1.121,0.000,0.000
118160,2026-05-27 14:53:58,24,,,,,,,1000.000,0.100,1.174,1043.000,1.261,971.599,,0.000,0.000,0.000,0.316,245.000,0.296,261.590,1.843,1.125,0.000,0.000
128320,2026-05-27 14:54:08,25,,,,,,,1000.000,0.100,1.200,1076.000,1.301,992.479,,0.000,0.000,0.000,0.311,241.000,0.291,257.472,1.824,1.129,0.000,0.000
158805,2026-05-27 14:54:39,28,,,,,,,1000.000,0.100,1.176,1024.000,1.238,972.533,,0.000,0.000,0.000,0.299,235.000,0.284,247.402,1.820,1.111,0.000,0.000
5941,NO_TIME,2,20.100,29.495,28.610,979.792,282.358,38.272,1900.000,0.190,1.391,1087.000,1.314,1151.000,0.015,0.000,0.000,0.000,0.449,297.000,0.359,371.400,2.053,2.058,0.000,0.000
12905,NO_TIME,3,20.000,29.601,28.540,979.792,282.357,37.557,1700.000,0.170,1.371,1065.000,1.287,1133.800,0.015,0.000,0.000,0.000,0.431,296.000,0.358,356.320,1.997,1.920,0.000,0.000
23094,2026-05-27 14:58:10,4,20.000,29.601,28.510,979.771,282.537,37.415,1500.000,0.150,1.347,1038.000,1.255,1114.640,0.013,0.000,0.000,0.000,0.417,301.000,0.364,345.256,1.958,1.786,0.000,0.000
53700,2026-05-27 14:58:41,7,20.000,29.601,28.440,979.774,282.514,37.455,1600.000,0.160,1.272,944.000,1.141,1051.912,0.010,0.000,0.000,0.000,0.364,250.000,0.302,301.075,1.891,1.525,0.000,0.000
65956,2026-05-27 14:58:53,1,20.000,29.601,28.400,979.781,282.453,37.498,1300.000,0.130,1.864,1542.000,1.864,1542.000,0.015,0.000,0.000,0.000,1.515,1253.000,1.515,1253.000,5.818,1.497,0.000,0.000
76155,2026-05-27 14:59:03,2,20.000,29.601,28.370,979.753,282.694,37.508,1200.000,0.120,1.699,860.000,1.040,1405.600,0.018,0.000,0.000,0.000,1.283,294.000,0.355,1061.200,5.201,1.439,0.000,0.000
112695,2026-05-27 14:59:40,3,20.000,29.601,28.390,979.814,282.173,38.068,1500.000,0.150,1.681,1011.000,1.222,1390.680,0.015,0.000,0.000,0.000,0.969,286.000,0.346,801.680,4.248,1.650,0.000,0.000
122896,2026-05-27 14:59:50,4,20.000,29.601,28.360,979.819,282.130,37.623,1700.000,0.170,1.579,969.000,1.171,1306.344,0.015,0.000,0.000,0.000,0.837,257.000,0.311,692.744,3.861,1.582,0.000,0.000
133096,2026-05-27 15:00:00,5,20.000,29.708,28.330,979.819,282.129,37.830,1500.000,0.150,1.510,1020.000,1.233,1249.075,0.018,0.000,0.000,0.000,0.728,242.000,0.293,602.595,3.558,1.509,0.000,0.000
143296,2026-05-27 15:00:11,6,20.000,29.601,28.280,979.805,282.250,37.569,1300.000,0.130,1.458,1035.000,1.251,1206.260,0.015,0.000,0.000,0.000,0.642,245.000,0.296,531.076,3.303,1.450,0.000,0.000
5941,NO_TIME,9,20.000,29.601,28.290,979.775,282.507,37.570,1100.000,0.110,1.339,936.000,1.131,1107.429,0.018,0.000,0.000,0.000,0.510,270.000,0.326,422.295,2.785,1.365,0.000,0.000
22281,2026-05-27 15:01:02,11,20.000,29.601,28.310,979.786,282.409,37.503,1100.000,0.110,1.254,908.000,1.098,1037.715,0.020,0.000,0.000,0.000,0.439,265.000,0.320,362.789,2.503,1.289,0.000,0.000
32482,2026-05-27 15:01:12,12,20.000,29.601,28.300,979.771,282.544,37.734,1100.000,0.110,1.210,854.000,1.032,1000.972,0.015,0.000,0.000,0.000,0.419,280.000,0.338,346.231,2.398,1.243,0.000,0.000
42682,2026-05-27 15:01:22,13,20.000,29.708,28.310,979.781,282.453,37.607,1100.000,0.110,1.227,1071.000,1.295,1014.977,0.018,0.000,0.000,0.000,0.395,250.000,0.302,326.985,2.294,1.234,0.000,0.000
52976,2026-05-27 15:01:32,14,20.000,29.495,28.300,979.817,282.143,37.606,1100.000,0.110,1.224,1004.000,1.214,1012.782,0.015,0.000,0.000,0.000,0.376,248.000,0.300,311.188,2.232,1.200,0.000,0.000
63176,2026-05-27 15:01:42,15,20.000,29.601,28.290,979.791,282.370,37.676,1100.000,0.110,1.230,1035.000,1.251,1017.226,0.015,0.000,0.000,0.000,0.365,265.000,0.320,301.950,2.146,1.198,0.000,0.000
73383,2026-05-27 15:01:53,16,20.000,29.601,28.270,979.777,282.491,37.545,1100.000,0.110,1.225,998.000,1.206,1013.380,0.015,0.000,0.000,0.000,0.358,273.000,0.330,296.160,2.068,1.188,0.000,0.000
83584,2026-05-27 15:02:03,17,20.000,29.708,28.290,979.861,281.771,37.373,1100.000,0.110,1.222,1001.000,1.210,1010.904,0.015,0.000,0.000,0.000,0.353,276.000,0.334,292.128,2.028,1.158,0.000,0.000
93784,2026-05-27 15:02:13,18,20.000,29.601,28.280,979.843,281.925,37.581,1100.000,0.110,1.228,1035.000,1.251,1015.724,0.013,0.000,0.000,0.000,0.341,243.000,0.294,282.303,2.006,1.139,0.000,0.000
124386,2026-05-27 15:02:44,21,20.000,29.708,28.230,979.754,282.684,37.659,1100.000,0.110,1.223,1058.000,1.279,1011.746,0.015,0.000,0.000,0.000,0.328,260.000,0.314,271.323,1.892,1.152,0.000,0.000
134587,2026-05-27 15:02:54,22,20.000,29.708,28.240,979.755,282.681,37.741,1100.000,0.110,1.223,1011.000,1.222,1011.597,0.015,0.000,0.000,0.000,0.328,273.000,0.330,271.658,1.877,1.126,0.000,0.000
144787,2026-05-27 15:03:04,23,20.000,29.708,28.220,979.789,282.382,37.809,1100.000,0.110,1.214,976.000,1.180,1004.478,0.015,0.000,0.000,0.000,0.320,235.000,0.284,264.327,1.866,1.127,0.000,0.000
154989,2026-05-27 15:03:14,24,20.000,29.601,28.210,979.717,282.944,37.599,1100.000,0.110,1.198,938.000,1.134,991.182,0.015,0.000,0.000,0.000,0.319,262.000,0.317,263.861,1.834,1.165,0.000,0.000
175389,2026-05-27 15:03:35,26,20.000,29.708,28.200,979.771,282.542,37.796,1200.000,0.120,1.194,1057.000,1.278,987.837,0.013,0.000,0.000,0.000,0.315,247.000,0.299,260.671,1.812,1.138,0.000,0.000
205992,2026-05-27 15:04:05,29,20.000,29.708,28.170,979.803,282.267,37.688,1100.000,0.110,1.190,907.000,1.096,984.420,0.018,0.000,0.000,0.000,0.319,279.000,0.337,263.664,1.785,1.099,0.000,0.000
216191,2026-05-27 15:04:15,30,20.000,29.708,28.170,979.814,282.173,37.550,1100.000,0.110,1.197,1014.000,1.226,990.336,0.015,0.000,0.000,0.000,0.313,239.000,0.289,258.731,1.771,1.108,0.000,0.000
226391,2026-05-27 15:04:26,31,20.000,29.708,28.190,979.811,282.202,37.551,1100.000,0.110,1.201,1007.000,1.217,993.669,0.015,0.000,0.000,0.000,0.314,265.000,0.320,259.985,1.780,1.085,0.000,0.000
257088,2026-05-27 15:04:56,34,20.000,29.708,28.130,979.766,282.581,37.650,1100.000,0.110,1.198,1015.000,1.227,990.927,0.015,0.000,0.000,0.000,0.317,277.000,0.335,262.432,1.755,1.090,0.000,0.000
267288,2026-05-27 15:05:07,35,20.100,29.708,28.120,979.853,281.841,38.069,1100.000,0.110,1.170,876.000,1.059,967.941,0.018,0.000,0.000,0.000,0.311,236.000,0.285,257.146,1.768,1.087,0.000,0.000
277494,2026-05-27 15:05:17,36,20.000,29.708,28.130,979.813,282.177,37.824,1100.000,0.110,1.149,881.000,1.065,950.553,0.015,0.000,0.000,0.000,0.309,248.000,0.300,255.317,1.753,1.101,0.000,0.000
287696,2026-05-27 15:05:27,37,20.000,29.708,28.160,979.860,281.782,37.676,1100.000,0.110,1.158,986.000,1.192,957.642,0.018,0.000,0.000,0.000,0.307,248.000,0.300,253.853,1.768,1.082,0.000,0.000
338761,2026-05-27 15:06:18,42,20.000,29.708,28.180,979.846,281.896,37.607,1100.000,0.110,1.140,1020.000,1.233,942.832,0.015,0.000,0.000,0.000,0.319,285.000,0.345,263.671,1.753,1.055,0.000,0.000
348919,2026-05-27 15:06:28,43,20.000,29.815,28.170,979.842,281.930,37.794,1100.000,0.110,1.154,1003.000,1.212,954.866,0.015,0.000,0.000,0.000,0.319,266.000,0.322,264.137,1.731,1.070,0.000,0.000
369320,2026-05-27 15:06:49,45,20.000,29.708,28.160,979.884,281.572,37.745,1100.000,0.110,1.158,1020.000,1.233,957.674,0.013,0.000,0.000,0.000,0.307,230.000,0.278,253.927,1.733,1.119,0.000,0.000
379584,2026-05-27 15:06:59,46,20.000,29.708,28.130,979.859,281.788,37.918,1100.000,0.110,1.139,879.000,1.063,941.939,0.015,0.000,0.000,0.000,0.301,231.000,0.279,249.342,1.742,1.111,0.000,0.000
389740,2026-05-27 15:07:09,47,20.000,29.708,28.130,979.822,282.102,37.964,1000.000,0.100,1.145,970.000,1.173,947.551,0.015,0.000,0.000,0.000,0.301,249.000,0.301,249.274,1.760,1.090,0.000,0.000
410141,2026-05-27 15:07:29,49,20.000,29.708,28.110,979.782,282.449,37.928,1100.000,0.110,1.098,840.000,1.015,908.513,0.013,0.000,0.000,0.000,0.312,277.000,0.335,258.295,1.763,1.133,0.000,0.000
420342,2026-05-27 15:07:40,50,20.000,29.708,28.090,979.811,282.200,38.066,1100.000,0.110,1.124,1014.000,1.226,929.610,0.013,0.000,0.000,0.000,0.316,272.000,0.329,261.036,1.741,1.127,0.000,0.000
430606,2026-05-27 15:07:50,51,20.000,29.708,28.100,979.722,282.958,38.078,1100.000,0.110,1.141,1001.000,1.210,943.888,0.013,0.000,0.000,0.000,0.319,277.000,0.335,264.229,1.726,1.130,0.000,0.000
450963,2026-05-27 15:08:10,53,20.000,29.708,28.090,979.809,282.215,37.950,1100.000,0.110,1.126,917.000,1.108,931.169,0.015,0.000,0.000,0.000,0.326,281.000,0.340,269.306,1.712,1.102,0.000,0.000
461165,2026-05-27 15:08:20,54,20.000,29.708,28.090,979.791,282.368,38.031,1100.000,0.110,1.127,936.000,1.131,932.135,0.015,0.000,0.000,0.000,0.330,287.000,0.347,272.845,1.699,1.095,0.000,0.000
