millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
2623788,2026-05-26 19:43:54,131,20.100,31.107,28.890,983.886,247.394,37.690,1400.000,0.140,1.379,1050.000,1.269,1141.211,0.000,0.000,0.000,0.000,0.426,333.000,0.403,352.599,2.174,1.208,0.000,0.000
2643869,2026-05-26 19:44:14,132,20.100,31.107,29.000,983.903,247.253,37.630,1400.000,0.140,1.380,1145.000,1.384,1141.969,0.000,0.000,0.000,0.000,0.461,496.000,0.600,381.279,2.171,1.192,0.000,0.000
2663950,2026-05-26 19:44:34,133,20.100,31.107,29.170,983.899,247.283,37.143,1300.000,0.130,1.389,1177.000,1.423,1148.975,0.003,0.000,0.000,0.000,0.469,416.000,0.503,388.223,2.129,1.272,0.000,0.000
2684031,2026-05-26 19:44:54,134,20.100,31.107,29.090,983.913,247.380,36.973,1300.000,0.130,1.406,1219.000,1.474,1162.980,0.000,0.000,0.000,0.000,0.441,270.000,0.326,364.579,2.138,1.292,0.000,0.000
2704112,2026-05-26 19:45:14,135,20.100,31.107,29.130,983.902,247.260,37.641,1300.000,0.130,1.429,1261.000,1.524,1182.584,0.000,0.000,0.000,0.000,0.422,289.000,0.349,349.463,2.123,1.345,0.000,0.000
2724193,2026-05-26 19:45:34,136,20.100,31.107,29.090,983.926,247.053,36.891,1300.000,0.130,1.444,1242.000,1.501,1194.467,0.003,0.000,0.000,0.000,0.403,268.000,0.324,333.170,2.126,1.368,0.000,0.000
2744361,2026-05-26 19:45:54,137,20.100,31.107,29.170,983.886,247.391,37.608,1400.000,0.140,1.454,1237.000,1.495,1202.974,0.000,0.000,0.000,0.000,0.445,509.000,0.615,368.336,2.101,1.382,0.000,0.000
2764442,2026-05-26 19:46:15,138,20.100,31.107,29.190,983.891,247.351,37.588,1400.000,0.140,1.490,1352.000,1.634,1232.779,0.000,0.000,0.000,0.000,0.422,273.000,0.330,349.269,2.114,1.376,0.000,0.000
2784523,2026-05-26 19:46:35,139,20.100,31.107,29.140,983.923,247.080,36.756,1300.000,0.130,1.475,1171.000,1.415,1220.423,0.000,0.000,0.000,0.000,0.462,515.000,0.623,382.415,2.100,1.368,0.000,0.000
2804604,2026-05-26 19:46:55,140,20.100,31.107,29.110,983.905,247.233,37.289,1500.000,0.150,1.488,1273.000,1.539,1230.938,0.003,0.000,0.000,0.000,0.441,296.000,0.358,365.132,2.121,1.349,0.000,0.000
2824685,2026-05-26 19:47:15,141,20.100,31.107,29.160,983.897,247.302,37.234,1500.000,0.150,1.459,1110.000,1.342,1206.751,0.000,0.000,0.000,0.000,0.457,431.000,0.521,378.306,2.085,1.392,0.000,0.000
2844766,2026-05-26 19:47:35,142,20.100,31.107,29.080,983.892,247.345,37.998,1400.000,0.140,1.440,1129.000,1.365,1191.201,0.000,0.000,0.000,0.000,0.449,346.000,0.418,371.845,2.112,1.340,0.000,0.000
2864847,2026-05-26 19:47:55,143,20.100,31.107,29.150,983.922,247.092,36.988,1400.000,0.140,1.453,1246.000,1.506,1202.161,0.000,0.000,0.000,0.000,0.476,481.000,0.581,393.676,2.084,1.379,0.000,0.000
2884928,2026-05-26 19:48:15,144,20.100,31.107,29.180,983.894,247.329,36.653,1300.000,0.130,1.438,1140.000,1.378,1189.729,0.000,0.000,0.000,0.000,0.499,491.000,0.594,413.141,2.093,1.338,0.000,0.000
2905009,2026-05-26 19:48:35,145,20.100,31.107,29.220,983.869,247.538,35.537,1300.000,0.130,1.473,1335.000,1.614,1218.783,0.003,0.000,0.000,0.000,0.472,298.000,0.360,390.113,2.118,1.318,0.000,0.000
2925090,2026-05-26 19:48:55,146,20.100,31.215,29.270,983.872,247.512,36.065,1300.000,0.130,1.485,1268.000,1.533,1228.626,0.003,0.000,0.000,0.000,0.443,271.000,0.328,366.290,2.114,1.355,0.000,0.000
2945171,2026-05-26 19:49:15,147,20.100,31.215,29.150,983.889,247.366,35.776,1400.000,0.140,1.504,1308.000,1.581,1244.501,0.000,0.000,0.000,0.000,0.428,307.000,0.371,354.432,2.137,1.326,0.000,0.000
2965252,2026-05-26 19:49:35,148,20.100,31.215,29.130,983.869,247.541,36.322,1400.000,0.140,1.507,1256.000,1.518,1246.801,0.003,0.000,0.000,0.000,0.414,296.000,0.358,342.746,2.154,1.310,0.000,0.000
2985349,2026-05-26 19:49:55,149,20.100,31.215,29.300,983.874,247.500,36.244,1300.000,0.130,1.462,1060.000,1.281,1209.441,0.003,0.000,0.000,0.000,0.418,357.000,0.432,345.596,2.172,1.268,0.000,0.000
3005430,2026-05-26 19:50:16,150,20.100,31.215,29.340,983.870,247.527,36.783,1300.000,0.130,1.456,1184.000,1.431,1204.353,0.000,0.000,0.000,0.000,0.399,266.000,0.322,329.677,2.177,1.280,0.000,0.000
3025511,2026-05-26 19:50:36,151,20.100,31.215,29.270,983.883,247.418,36.334,1300.000,0.130,1.490,1347.000,1.628,1232.882,0.000,0.000,0.000,0.000,0.399,331.000,0.400,329.942,2.145,1.351,0.000,0.000
3045592,2026-05-26 19:50:56,152,20.100,31.215,29.180,983.863,247.587,35.860,1200.000,0.120,1.537,1424.000,1.721,1271.106,0.000,0.000,0.000,0.000,0.391,299.000,0.361,323.753,2.128,1.403,0.000,0.000
3065673,2026-05-26 19:51:16,153,20.100,31.215,29.140,983.816,247.995,37.443,1300.000,0.130,1.473,1009.000,1.220,1218.685,0.000,0.000,0.000,0.000,0.409,397.000,0.480,338.403,2.148,1.345,0.000,0.000
3085754,2026-05-26 19:51:36,154,20.100,31.107,29.140,983.836,247.824,36.802,1300.000,0.130,1.454,1139.000,1.377,1202.748,0.000,0.000,0.000,0.000,0.450,506.000,0.612,371.922,2.144,1.313,0.000,0.000
3105835,2026-05-26 19:51:56,155,20.100,31.215,29.090,983.810,248.039,36.786,1300.000,0.130,1.511,1440.000,1.741,1250.198,0.000,0.000,0.000,0.000,0.427,278.000,0.336,353.138,2.145,1.344,0.000,0.000
3125999,2026-05-26 19:52:16,156,20.100,31.215,29.130,983.833,247.847,36.731,1300.000,0.130,1.492,1171.000,1.415,1234.359,0.000,0.000,0.000,0.000,0.462,498.000,0.602,382.110,2.143,1.317,0.000,0.000
3146080,2026-05-26 19:52:36,157,20.100,31.215,29.110,983.836,247.820,36.672,1300.000,0.130,1.485,1205.000,1.457,1228.487,0.000,0.000,0.000,0.000,0.451,335.000,0.405,372.688,2.117,1.377,0.000,0.000
3166161,2026-05-26 19:52:56,158,20.000,31.215,29.110,983.864,247.581,37.558,1600.000,0.160,1.446,1069.000,1.292,1196.590,0.003,0.000,0.000,0.000,0.477,482.000,0.583,394.551,2.118,1.344,0.000,0.000
3186242,2026-05-26 19:53:16,159,20.100,31.215,29.090,983.839,247.800,36.156,1300.000,0.130,1.484,1352.000,1.634,1227.672,0.000,0.000,0.000,0.000,0.447,269.000,0.325,369.440,2.112,1.384,0.000,0.000
3206323,2026-05-26 19:53:36,160,20.100,31.215,29.040,983.856,247.651,35.932,1100.000,0.110,1.477,1200.000,1.451,1222.137,0.000,0.000,0.000,0.000,0.437,328.000,0.396,361.152,2.137,1.335,0.000,0.000
3226404,2026-05-26 19:53:57,161,20.100,31.324,29.060,983.847,247.723,36.144,1100.000,0.110,1.486,1258.000,1.521,1229.310,0.003,0.000,0.000,0.000,0.438,369.000,0.446,362.722,2.102,1.400,0.000,0.000
3246485,2026-05-26 19:54:17,162,20.100,31.324,29.040,983.860,247.614,37.691,1400.000,0.140,1.468,1156.000,1.397,1214.648,0.000,0.000,0.000,0.000,0.461,454.000,0.549,380.978,2.115,1.346,0.000,0.000
3266566,2026-05-26 19:54:37,163,20.100,31.324,29.020,983.840,247.784,35.976,1300.000,0.130,1.461,1183.000,1.430,1208.318,0.000,0.000,0.000,0.000,0.465,400.000,0.484,384.782,2.082,1.404,0.000,0.000
3286647,2026-05-26 19:54:57,164,20.100,31.324,28.960,983.860,247.613,36.986,1200.000,0.120,1.495,1350.000,1.632,1236.655,0.000,0.000,0.000,0.000,0.434,256.000,0.309,359.026,2.089,1.415,0.000,0.000
3306728,2026-05-26 19:55:17,165,20.100,31.215,29.130,983.860,247.619,37.186,1400.000,0.140,1.430,968.000,1.170,1182.924,0.000,0.000,0.000,0.000,0.457,454.000,0.549,378.021,2.087,1.370,0.000,0.000
3326809,2026-05-26 19:55:37,166,20.100,31.215,29.070,983.869,247.539,35.969,1300.000,0.130,1.462,1317.000,1.592,1209.739,0.000,0.000,0.000,0.000,0.448,341.000,0.412,370.616,2.061,1.428,0.000,0.000
3346890,2026-05-26 19:55:57,167,20.100,31.324,29.050,983.820,247.954,35.990,1100.000,0.110,1.505,1386.000,1.675,1244.991,0.000,0.000,0.000,0.000,0.439,334.000,0.404,363.293,2.041,1.484,0.000,0.000
3366979,2026-05-26 19:56:17,168,20.100,31.215,29.080,983.859,247.621,36.878,1100.000,0.110,1.473,1112.000,1.344,1218.393,0.000,0.000,0.000,0.000,0.468,483.000,0.584,387.234,2.036,1.448,0.000,0.000
3387060,2026-05-26 19:56:37,169,20.100,31.324,29.060,983.874,247.465,36.680,1200.000,0.120,1.434,1057.000,1.278,1186.114,0.000,0.000,0.000,0.000,0.455,334.000,0.404,376.588,2.068,1.388,0.000,0.000
3407141,2026-05-26 19:56:57,170,20.100,31.215,29.070,983.855,247.663,36.668,1200.000,0.120,1.468,1326.000,1.603,1214.092,0.003,0.000,0.000,0.000,0.430,273.000,0.330,355.870,2.055,1.426,0.000,0.000
3427222,2026-05-26 19:57:17,171,20.100,31.324,28.940,983.859,247.626,37.683,1500.000,0.150,1.441,1106.000,1.337,1192.473,0.000,0.000,0.000,0.000,0.455,457.000,0.552,376.096,2.025,1.435,0.000,0.000
3447303,2026-05-26 19:57:37,172,20.100,31.215,28.910,983.861,247.608,36.725,1400.000,0.140,1.425,1126.000,1.361,1179.179,0.000,0.000,0.000,0.000,0.480,481.000,0.581,397.077,2.040,1.386,0.000,0.000
3467384,2026-05-26 19:57:58,173,20.100,31.324,28.930,983.847,247.731,36.681,1200.000,0.120,1.478,1398.000,1.690,1222.943,0.000,0.000,0.000,0.000,0.450,272.000,0.329,372.061,2.046,1.414,0.000,0.000
3487465,2026-05-26 19:58:18,174,20.100,31.324,28.900,983.826,247.910,36.375,1200.000,0.120,1.521,1398.000,1.690,1257.954,0.000,0.000,0.000,0.000,0.431,293.000,0.354,356.249,2.038,1.455,0.000,0.000
3507629,2026-05-26 19:58:38,175,20.100,31.324,29.010,983.848,247.715,36.814,1200.000,0.120,1.491,1137.000,1.374,1233.763,0.000,0.000,0.000,0.000,0.463,490.000,0.592,382.999,2.031,1.434,0.000,0.000
3527710,2026-05-26 19:58:58,176,20.100,31.324,29.100,983.833,247.850,36.099,1200.000,0.120,1.469,1141.000,1.379,1215.211,0.000,0.000,0.000,0.000,0.448,320.000,0.387,370.400,2.065,1.381,0.000,0.000
3547791,2026-05-26 19:59:18,177,20.100,31.324,29.190,983.825,247.911,36.654,1200.000,0.120,1.462,1188.000,1.436,1209.769,0.000,0.000,0.000,0.000,0.434,312.000,0.377,358.720,2.047,1.432,0.000,0.000
3567872,2026-05-26 19:59:38,178,20.100,31.324,29.240,983.823,247.698,35.818,1200.000,0.120,1.438,1107.000,1.338,1189.215,0.000,0.000,0.000,0.000,0.464,483.000,0.584,383.576,2.051,1.394,0.000,0.000
3587953,2026-05-26 19:59:58,179,20.100,31.324,29.410,983.836,247.819,35.540,1200.000,0.120,1.452,1248.000,1.509,1200.972,0.003,0.000,0.000,0.000,0.447,313.000,0.378,369.461,2.080,1.344,0.000,0.000
3608034,2026-05-26 20:00:18,180,20.100,31.324,29.340,983.821,247.945,35.021,1200.000,0.120,1.412,1036.000,1.252,1167.978,0.003,0.000,0.000,0.000,0.448,375.000,0.453,370.568,2.105,1.293,0.000,0.000
3628115,2026-05-26 20:00:38,181,20.100,31.324,29.350,983.838,247.801,36.026,1200.000,0.120,1.461,1370.000,1.656,1208.382,0.000,0.000,0.000,0.000,0.445,358.000,0.433,368.055,2.075,1.365,0.000,0.000
3648196,2026-05-26 20:00:58,182,20.100,31.324,29.290,983.837,247.809,35.636,1200.000,0.120,1.469,1244.000,1.504,1215.506,0.000,0.000,0.000,0.000,0.433,319.000,0.386,358.244,2.102,1.322,0.000,0.000
3668277,2026-05-26 20:01:18,183,20.100,31.324,29.210,983.810,248.039,35.432,1200.000,0.120,1.433,1065.000,1.287,1185.405,0.000,0.000,0.000,0.000,0.458,460.000,0.556,378.595,2.071,1.354,0.000,0.000
3688358,2026-05-26 20:01:39,184,20.100,31.324,29.130,983.794,248.179,35.426,1100.000,0.110,1.448,1247.000,1.507,1197.724,0.000,0.000,0.000,0.000,0.431,269.000,0.325,356.676,2.093,1.332,0.000,0.000
3708439,2026-05-26 20:01:59,185,20.100,31.324,29.160,983.832,247.855,36.360,1100.000,0.110,1.441,1168.000,1.412,1191.779,0.000,0.000,0.000,0.000,0.410,268.000,0.324,338.941,2.080,1.379,0.000,0.000
3728520,2026-05-26 20:02:19,186,20.100,31.324,29.170,983.830,247.872,35.649,1100.000,0.110,1.404,1041.000,1.258,1161.623,0.000,0.000,0.000,0.000,0.440,466.000,0.563,364.353,2.083,1.345,0.000,0.000
3748619,2026-05-26 20:02:39,187,20.100,31.324,29.080,983.823,247.935,35.853,1000.000,0.100,1.396,1126.000,1.361,1154.499,0.000,0.000,0.000,0.000,0.434,337.000,0.407,358.882,2.108,1.300,0.000,0.000
3768700,2026-05-26 20:02:59,188,20.100,31.324,29.040,983.851,247.696,35.873,1000.000,0.100,1.422,1265.000,1.529,1176.599,0.003,0.000,0.000,0.000,0.408,251.000,0.303,337.306,2.100,1.340,0.000,0.000
3788781,2026-05-26 20:03:19,189,20.100,31.324,29.030,983.842,247.769,36.315,1000.000,0.100,1.407,1112.000,1.344,1163.679,0.000,0.000,0.000,0.000,0.415,368.000,0.445,343.445,2.066,1.400,0.000,0.000
3808862,2026-05-26 20:03:39,190,20.100,31.324,29.090,983.818,247.978,36.425,1100.000,0.110,1.358,964.000,1.165,1123.743,0.000,0.000,0.000,0.000,0.443,460.000,0.556,366.756,2.042,1.416,0.000,0.000
3828943,2026-05-26 20:03:59,191,20.100,31.324,29.170,983.830,247.870,35.941,1100.000,0.110,1.389,1249.000,1.510,1148.795,0.000,0.000,0.000,0.000,0.439,347.000,0.419,362.805,2.019,1.465,0.000,0.000
3849024,2026-05-26 20:04:19,192,20.100,31.324,29.160,983.823,247.929,35.964,1100.000,0.110,1.434,1338.000,1.617,1186.636,0.000,0.000,0.000,0.000,0.442,379.000,0.458,366.044,1.999,1.506,0.000,0.000
3869105,2026-05-26 20:04:39,193,20.100,31.324,29.180,983.817,247.983,36.876,1100.000,0.110,1.448,1241.000,1.500,1197.509,0.003,0.000,0.000,0.000,0.453,408.000,0.493,374.435,1.974,1.532,0.000,0.000
3889269,2026-05-26 20:04:59,194,20.100,31.324,29.160,983.825,247.918,36.361,1100.000,0.110,1.436,1151.000,1.391,1188.207,0.000,0.000,0.000,0.000,0.482,498.000,0.602,399.148,1.971,1.511,0.000,0.000
3909350,2026-05-26 20:05:20,195,20.100,31.324,29.140,983.799,248.141,36.534,1100.000,0.110,1.422,1130.000,1.366,1176.566,0.003,0.000,0.000,0.000,0.498,464.000,0.561,412.118,1.958,1.516,0.000,0.000
3929431,2026-05-26 20:05:40,196,20.100,31.215,29.090,983.821,247.947,36.482,1100.000,0.110,1.375,981.000,1.186,1137.452,0.000,0.000,0.000,0.000,0.516,486.000,0.587,426.895,1.966,1.477,0.000,0.000
3949512,2026-05-26 20:06:00,197,20.100,31.324,29.070,983.827,247.902,36.586,1100.000,0.110,1.370,1115.000,1.348,1132.962,0.008,0.000,0.000,0.000,0.523,456.000,0.551,432.716,1.953,1.494,0.000,0.000
3969593,2026-05-26 20:06:20,198,20.100,31.324,29.090,983.840,247.783,36.098,1100.000,0.110,1.432,1390.000,1.680,1184.370,0.003,0.000,0.000,0.000,0.487,284.000,0.343,402.973,1.959,1.513,0.000,0.000
3989674,2026-05-26 20:06:40,199,20.100,31.324,29.100,983.803,248.105,35.749,1200.000,0.120,1.487,1415.000,1.710,1230.496,0.003,0.000,0.000,0.000,0.456,273.000,0.330,376.978,1.969,1.531,0.000,0.000
4009755,2026-05-26 20:07:00,200,20.100,31.324,29.090,983.788,248.228,36.006,1100.000,0.110,1.502,1289.000,1.558,1242.197,0.000,0.000,0.000,0.000,0.427,260.000,0.314,353.582,2.004,1.496,0.000,0.000
4029836,2026-05-26 20:07:20,201,20.100,31.324,29.120,983.817,247.987,35.657,1200.000,0.120,1.489,1189.000,1.437,1231.557,0.003,0.000,0.000,0.000,0.430,366.000,0.442,356.066,2.042,1.420,0.000,0.000
4049917,2026-05-26 20:07:40,202,20.100,31.324,29.090,983.811,248.033,36.040,1100.000,0.110,1.451,1076.000,1.301,1200.446,0.000,0.000,0.000,0.000,0.464,497.000,0.601,384.253,2.043,1.396,0.000,0.000
4069998,2026-05-26 20:08:00,203,20.100,31.324,29.060,983.791,248.202,36.026,1100.000,0.110,1.449,1193.000,1.442,1198.957,0.003,0.000,0.000,0.000,0.435,263.000,0.318,360.002,2.054,1.411,0.000,0.000
4090079,2026-05-26 20:08:20,204,20.100,31.324,29.030,983.811,248.038,35.813,1100.000,0.110,1.386,938.000,1.134,1146.766,0.000,0.000,0.000,0.000,0.448,415.000,0.502,371.002,2.081,1.349,0.000,0.000
4110160,2026-05-26 20:08:40,205,20.100,31.432,29.030,983.802,248.112,37.096,1100.000,0.110,1.420,1286.000,1.555,1174.612,0.003,0.000,0.000,0.000,0.435,314.000,0.380,359.601,2.108,1.319,0.000,0.000
4130255,2026-05-26 20:09:00,206,20.100,31.324,29.000,983.766,248.419,36.907,1200.000,0.120,1.404,1109.000,1.341,1161.490,0.005,0.000,0.000,0.000,0.467,494.000,0.597,386.481,2.107,1.292,0.000,0.000
4150336,2026-05-26 20:09:20,207,20.100,31.324,28.980,983.800,248.129,36.952,1200.000,0.120,1.424,1243.000,1.503,1177.792,0.003,0.000,0.000,0.000,0.456,341.000,0.412,377.385,2.080,1.365,0.000,0.000
4170417,2026-05-26 20:09:41,208,20.100,31.324,28.940,983.775,248.343,37.205,1200.000,0.120,1.384,1012.000,1.223,1144.634,0.000,0.000,0.000,0.000,0.462,402.000,0.486,382.308,2.106,1.309,0.000,0.000
4190498,2026-05-26 20:10:01,209,20.100,31.324,28.940,983.771,248.492,36.879,1200.000,0.120,1.428,1329.000,1.606,1181.507,0.005,0.000,0.000,0.000,0.466,397.000,0.480,385.246,2.075,1.377,0.000,0.000
4210579,2026-05-26 20:10:21,210,20.100,31.324,28.950,983.790,248.210,36.846,1200.000,0.120,1.413,1119.000,1.353,1169.005,0.003,0.000,0.000,0.000,0.448,312.000,0.377,370.597,2.107,1.336,0.000,0.000
12891,NO_TIME,1,20.100,29.282,28.200,983.573,250.061,39.075,1600.000,0.160,0.780,645.000,0.780,645.000,0.000,0.000,0.000,0.000,0.277,229.000,0.277,229.000,5.001,2.565,0.000,0.000
32971,2026-05-26 20:36:48,2,20.100,29.388,28.290,983.565,250.134,38.699,1300.000,0.130,0.983,1484.000,1.794,812.800,0.015,0.000,0.000,0.000,0.388,688.000,0.832,320.800,4.633,2.381,0.000,0.000
53058,2026-05-26 20:37:08,3,20.100,29.601,28.360,983.565,250.135,38.530,1200.000,0.120,1.111,1344.000,1.625,919.040,0.013,0.000,0.000,0.000,0.459,614.000,0.742,379.440,4.278,2.299,0.000,0.000
73139,2026-05-26 20:37:28,4,20.100,29.708,28.380,983.593,249.890,38.404,1200.000,0.120,1.261,1540.000,1.862,1043.232,0.010,0.000,0.000,0.000,0.466,409.000,0.494,385.352,4.005,2.196,0.000,0.000
93220,2026-05-26 20:37:48,5,20.000,29.708,28.430,983.586,249.955,38.396,1200.000,0.120,1.335,1348.000,1.629,1104.186,0.008,0.000,0.000,0.000,0.470,403.000,0.487,388.882,3.782,2.078,0.000,0.000
113301,2026-05-26 20:38:09,6,20.100,29.815,28.430,983.558,250.193,38.432,1200.000,0.120,1.384,1310.000,1.584,1145.349,0.010,0.000,0.000,0.000,0.474,404.000,0.488,391.905,3.590,1.966,0.000,0.000
133382,2026-05-26 20:38:29,7,20.100,29.922,28.460,983.574,250.059,38.271,1200.000,0.120,1.380,1128.000,1.364,1141.879,0.003,0.000,0.000,0.000,0.521,586.000,0.708,430.724,3.399,1.875,0.000,0.000
153463,2026-05-26 20:38:49,8,20.000,30.029,28.470,983.575,250.046,38.319,1200.000,0.120,1.447,1419.000,1.715,1197.303,0.008,0.000,0.000,0.000,0.507,373.000,0.451,419.179,3.232,1.851,0.000,0.000
173544,2026-05-26 20:39:09,9,20.000,30.029,28.500,983.571,250.083,38.158,1200.000,0.120,1.439,1165.000,1.408,1190.843,0.008,0.000,0.000,0.000,0.533,528.000,0.638,440.944,3.104,1.752,0.000,0.000
193627,2026-05-26 20:39:29,10,20.000,30.136,28.520,983.575,250.044,38.184,1200.000,0.120,1.505,1461.000,1.766,1244.874,0.005,0.000,0.000,0.000,0.533,441.000,0.533,440.955,2.960,1.771,0.000,0.000
213708,2026-05-26 20:39:49,11,20.000,30.136,28.510,983.606,249.783,38.160,1200.000,0.120,1.529,1343.000,1.623,1264.499,0.005,0.000,0.000,0.000,0.558,544.000,0.658,461.564,2.870,1.684,0.000,0.000
9885,NO_TIME,121,20.000,28.751,27.310,979.983,280.723,41.225,1400.000,0.140,1.349,1101.000,1.331,1115.993,0.020,0.000,0.000,0.000,0.377,271.000,0.328,312.248,2.018,1.283,0.000,0.000
19985,2026-05-27 13:41:08,122,20.000,28.751,27.360,980.003,280.557,41.346,1300.000,0.130,1.329,1035.000,1.251,1099.794,0.023,0.000,0.000,0.000,0.369,279.000,0.337,305.599,2.011,1.250,0.000,0.000
40186,2026-05-27 13:41:28,124,20.000,28.751,27.440,979.989,280.672,42.212,1400.000,0.140,1.379,1243.000,1.503,1140.628,0.020,0.000,0.000,0.000,0.358,278.000,0.336,296.303,1.980,1.214,0.000,0.000
50380,2026-05-27 13:41:38,125,20.000,28.751,27.500,979.941,281.089,41.359,1500.000,0.150,1.366,1086.000,1.313,1129.703,0.023,0.000,0.000,0.000,0.363,318.000,0.384,300.643,1.949,1.192,0.000,0.000
60480,2026-05-27 13:41:48,126,20.000,28.857,27.520,979.932,281.163,40.827,1400.000,0.140,1.330,983.000,1.188,1100.362,0.020,0.000,0.000,0.000,0.363,299.000,0.361,300.314,1.947,1.159,0.000,0.000
70581,2026-05-27 13:41:58,127,20.000,28.857,27.550,979.887,281.552,41.050,1400.000,0.140,1.336,1125.000,1.360,1105.290,0.020,0.000,0.000,0.000,0.360,289.000,0.349,298.051,1.946,1.152,0.000,0.000
80681,2026-05-27 13:42:08,128,20.000,28.857,27.550,979.849,281.869,40.621,1500.000,0.150,1.351,1166.000,1.409,1117.432,0.020,0.000,0.000,0.000,0.356,281.000,0.340,294.641,1.946,1.135,0.000,0.000
90797,2026-05-27 13:42:19,129,20.000,28.857,27.550,979.862,281.764,40.830,1400.000,0.140,1.345,1092.000,1.320,1112.345,0.025,0.000,0.000,0.000,0.348,259.000,0.313,287.513,1.933,1.135,0.000,0.000
100898,2026-05-27 13:42:29,130,20.000,28.857,27.560,979.872,281.674,40.668,1300.000,0.130,1.369,1215.000,1.469,1132.876,0.023,0.000,0.000,0.000,0.343,270.000,0.326,284.010,1.931,1.137,0.000,0.000
110999,2026-05-27 13:42:39,131,20.000,28.857,27.550,979.910,281.350,41.271,1300.000,0.130,1.388,1209.000,1.461,1148.101,0.020,0.000,0.000,0.000,0.341,275.000,0.332,282.208,1.930,1.122,0.000,0.000
121098,2026-05-27 13:42:49,132,20.000,28.857,27.510,979.927,281.204,41.011,1300.000,0.130,1.361,1038.000,1.255,1126.081,0.020,0.000,0.000,0.000,0.344,293.000,0.354,284.367,1.928,1.103,0.000,0.000
131199,2026-05-27 13:42:59,133,20.000,28.857,27.510,979.855,281.821,40.850,1200.000,0.120,1.374,1177.000,1.423,1136.265,0.018,0.000,0.000,0.000,0.350,311.000,0.376,289.693,1.906,1.107,0.000,0.000
151400,2026-05-27 13:43:19,135,20.000,28.857,27.530,979.899,281.448,40.666,1200.000,0.120,1.318,1014.000,1.226,1090.329,0.020,0.000,0.000,0.000,0.346,269.000,0.325,286.564,1.854,1.124,0.000,0.000
161501,2026-05-27 13:43:29,136,20.000,28.857,27.520,979.863,281.753,40.942,1200.000,0.120,1.296,1000.000,1.209,1072.264,0.015,0.000,0.000,0.000,0.340,262.000,0.317,281.651,1.845,1.133,0.000,0.000
181701,2026-05-27 13:43:49,138,20.000,28.857,27.530,979.874,281.658,40.968,1400.000,0.140,1.317,1203.000,1.454,1089.249,0.020,0.000,0.000,0.000,0.334,268.000,0.324,275.937,1.849,1.128,0.000,0.000
191801,2026-05-27 13:44:00,139,20.000,28.857,27.540,979.878,281.627,40.841,1400.000,0.140,1.302,1028.000,1.243,1076.999,0.015,0.000,0.000,0.000,0.334,278.000,0.336,276.349,1.859,1.109,0.000,0.000
201903,2026-05-27 13:44:10,140,20.000,28.857,27.560,979.865,281.732,40.819,1200.000,0.120,1.317,1140.000,1.378,1089.599,0.018,0.000,0.000,0.000,0.341,305.000,0.369,282.079,1.860,1.094,0.000,0.000
212003,2026-05-27 13:44:20,141,20.000,28.857,27.580,979.875,281.653,40.855,1200.000,0.120,1.308,1051.000,1.270,1081.880,0.020,0.000,0.000,0.000,0.347,307.000,0.371,287.064,1.863,1.125,0.000,0.000
222102,2026-05-27 13:44:30,142,20.000,28.857,27.530,979.876,281.643,41.025,1200.000,0.120,1.329,1168.000,1.412,1099.104,0.023,0.000,0.000,0.000,0.354,314.000,0.380,292.451,1.856,1.110,0.000,0.000
232203,2026-05-27 13:44:40,143,20.000,28.857,27.490,979.864,281.745,41.230,1200.000,0.120,1.307,1011.000,1.222,1081.483,0.018,0.000,0.000,0.000,0.360,318.000,0.384,297.561,1.838,1.101,0.000,0.000
